ID_Detalle,ID_Venta,ID_Producto,Cantidad,Precio_Unitario,Descuento,Subtotal,Impuesto,Total,Fecha_Registro
DET00943,VENT0170,PROD0297,2,20.07,1.6,40.14,1.08,39.62,2024-11-10 17:09:29.531924
DET00944,VENT0170,PROD0409,3,23.59,0.9,70.77,7.5,77.37,2024-11-10 17:09:29.531924
DET00945,VENT0170,PROD0112,1,15.39,3.41,15.39,1.98,13.96,2024-11-10 17:09:29.531924
DET00946,VENT0170,PROD0353,4,29.51,0.64,118.04,4.52,121.92,2024-11-10 17:09:29.531924
DET00947,VENT0171,PROD0151,1,17.05,0.49,17.05,1.65,18.21,2024-07-26 01:22:34.198098
DET00948,VENT0172,PROD0386,3,27.39,2.99,82.17,6.81,85.99,2023-08-10 11:53:26.614567
DET00949,VENT0172,PROD0146,4,17.32,1.08,69.28,9.8,78.0,2023-08-10 11:53:26.614567
DET00950,VENT0173,PROD0032,2,27.14,0.65,54.28,6.92,60.55,2025-03-12 01:04:06.428018
DET00951,VENT0174,PROD0374,5,23.01,0.85,115.05,11.05,125.25,2025-03-22 11:52:22.510333
DET00952,VENT0174,PROD0039,5,28.38,4.77,141.9,17.25,154.38,2025-03-22 11:52:22.510333
DET00953,VENT0174,PROD0154,4,23.53,4.04,94.12,8.8,98.88,2025-03-22 11:52:22.510333
DET00954,VENT0174,PROD0217,4,25.83,3.63,103.32,9.84,109.53,2025-03-22 11:52:22.510333
DET00955,VENT0174,PROD0426,3,21.98,2.58,65.94,5.43,68.79,2025-03-22 11:52:22.510333
DET00956,VENT0174,PROD0150,5,18.75,4.88,93.75,13.35,102.22,2025-03-22 11:52:22.510333
DET00957,VENT0174,PROD0450,5,28.94,3.12,144.7,16.2,157.78,2025-03-22 11:52:22.510333
DET00958,VENT0175,PROD0187,3,16.99,0.9,50.97,5.55,55.62,2024-01-05 23:32:21.709885
DET00959,VENT0175,PROD0357,3,18.04,0.68,54.12,6.18,59.62,2024-01-05 23:32:21.709885
DET00960,VENT0175,PROD0090,5,18.82,0.35,94.1,7.65,101.4,2024-01-05 23:32:21.709885
DET00961,VENT0175,PROD0010,4,27.31,2.2,109.24,8.64,115.68,2024-01-05 23:32:21.709885
DET00962,VENT0175,PROD0352,3,14.33,1.36,42.99,4.68,46.31,2024-01-05 23:32:21.709885
DET00963,VENT0175,PROD0164,2,28.1,2.71,56.2,4.72,58.21,2024-01-05 23:32:21.709885
DET00964,VENT0175,PROD0311,3,31.72,0.9,95.16,4.08,98.34,2024-01-05 23:32:21.709885
DET00965,VENT0175,PROD0087,3,17.03,3.64,51.09,4.29,51.74,2024-01-05 23:32:21.709885
DET00966,VENT0176,PROD0189,3,29.07,1.79,87.21,6.48,91.9,2024-03-10 15:49:52.397004
DET00967,VENT0176,PROD0153,1,20.04,1.21,20.04,1.19,20.02,2024-03-10 15:49:52.397004
DET00968,VENT0176,PROD0256,2,27.65,1.01,55.3,5.02,59.31,2024-03-10 15:49:52.397004
DET00969,VENT0176,PROD0311,3,31.72,3.19,95.16,4.08,96.05,2024-03-10 15:49:52.397004
DET00970,VENT0176,PROD0484,3,17.7,0.95,53.1,8.88,61.03,2024-03-10 15:49:52.397004
DET00971,VENT0177,PROD0005,5,30.31,0.88,151.55,12.9,163.57,2023-11-03 11:12:21.261996
DET00972,VENT0177,PROD0499,2,22.98,3.75,45.96,4.28,46.49,2023-11-03 11:12:21.261996
DET00973,VENT0177,PROD0428,5,17.88,2.69,89.4,11.2,97.91,2023-11-03 11:12:21.261996
DET00974,VENT0177,PROD0392,2,25.7,2.49,51.4,3.46,52.37,2023-11-03 11:12:21.261996
DET00975,VENT0177,PROD0107,3,25.24,4.63,75.72,5.43,76.52,2023-11-03 11:12:21.261996
DET00976,VENT0177,PROD0104,4,20.92,0.61,83.68,2.2,85.27,2023-11-03 11:12:21.261996
DET00977,VENT0177,PROD0351,4,21.82,3.76,87.28,13.52,97.04,2023-11-03 11:12:21.261996
DET00978,VENT0177,PROD0147,4,24.31,2.44,97.24,9.68,104.48,2023-11-03 11:12:21.261996
DET00979,VENT0178,PROD0380,1,29.02,1.4,29.02,3.45,31.07,2024-12-15 16:18:11.644223
DET00980,VENT0178,PROD0062,1,19.24,0.91,19.24,3.32,21.65,2024-12-15 16:18:11.644223
DET00981,VENT0178,PROD0486,4,17.47,1.86,69.88,3.08,71.1,2024-12-15 16:18:11.644223
DET00982,VENT0178,PROD0036,5,26.26,3.21,131.3,8.75,136.84,2024-12-15 16:18:11.644223
DET00983,VENT0178,PROD0266,1,25.3,4.62,25.3,2.39,23.07,2024-12-15 16:18:11.644223
DET00984,VENT0178,PROD0479,1,25.84,3.88,25.84,0.99,22.95,2024-12-15 16:18:11.644223
DET00985,VENT0178,PROD0033,5,16.54,4.35,82.7,7.4,85.75,2024-12-15 16:18:11.644223
DET00986,VENT0178,PROD0273,4,25.35,2.37,101.4,7.88,106.91,2024-12-15 16:18:11.644223
DET00987,VENT0179,PROD0341,1,28.17,0.03,28.17,3.07,31.21,2025-05-15 16:58:20.265717
DET00988,VENT0179,PROD0046,5,25.91,0.6,129.55,4.55,133.5,2025-05-15 16:58:20.265717
DET00989,VENT0179,PROD0151,4,17.05,3.23,68.2,6.6,71.57,2025-05-15 16:58:20.265717
DET00990,VENT0179,PROD0451,5,26.94,1.51,134.7,9.95,143.14,2025-05-15 16:58:20.265717
DET00991,VENT0179,PROD0183,4,27.32,2.83,109.28,2.68,109.13,2025-05-15 16:58:20.265717
DET00992,VENT0179,PROD0258,1,20.85,0.21,20.85,2.22,22.86,2025-05-15 16:58:20.265717
DET00993,VENT0180,PROD0297,4,20.07,3.57,80.28,2.16,78.87,2024-05-10 18:17:58.391697
DET00994,VENT0180,PROD0296,5,26.08,2.08,130.4,5.6,133.92,2024-05-10 18:17:58.391697
DET00995,VENT0180,PROD0369,1,21.06,2.06,21.06,1.22,20.22,2024-05-10 18:17:58.391697
DET00996,VENT0180,PROD0121,2,14.43,3.44,28.86,3.48,28.9,2024-05-10 18:17:58.391697
DET00997,VENT0180,PROD0009,3,22.68,0.26,68.04,7.86,75.64,2024-05-10 18:17:58.391697
DET00998,VENT0180,PROD0393,5,14.82,1.92,74.1,2.75,74.93,2024-05-10 18:17:58.391697
DET00999,VENT0180,PROD0119,2,20.57,4.39,41.14,3.74,40.49,2024-05-10 18:17:58.391697
DET01000,VENT0180,PROD0464,5,20.31,1.17,101.55,10.65,111.03,2024-05-10 18:17:58.391697
DET01001,VENT0180,PROD0204,1,20.48,3.92,20.48,1.42,17.98,2024-05-10 18:17:58.391697
DET01002,VENT0181,PROD0132,5,20.68,3.51,103.4,12.0,111.89,2024-01-14 11:29:58.508511
DET01003,VENT0181,PROD0250,3,18.22,3.27,54.66,9.99,61.38,2024-01-14 11:29:58.508511
DET01004,VENT0181,PROD0181,4,18.67,3.38,74.68,11.72,83.02,2024-01-14 11:29:58.508511
DET01005,VENT0181,PROD0041,4,20.77,0.1,83.08,8.2,91.18,2024-01-14 11:29:58.508511
DET01006,VENT0181,PROD0146,5,17.32,4.12,86.6,12.25,94.73,2024-01-14 11:29:58.508511
DET01007,VENT0181,PROD0217,1,25.83,4.45,25.83,2.46,23.84,2024-01-14 11:29:58.508511
DET01008,VENT0181,PROD0443,4,26.94,2.45,107.76,6.8,112.11,2024-01-14 11:29:58.508511
DET01009,VENT0181,PROD0400,2,20.93,4.0,41.86,1.06,38.92,2024-01-14 11:29:58.508511
DET01010,VENT0181,PROD0370,2,17.19,2.98,34.38,1.56,32.96,2024-01-14 11:29:58.508511
DET01011,VENT0181,PROD0471,1,26.09,2.31,26.09,2.05,25.83,2024-01-14 11:29:58.508511
DET01012,VENT0182,PROD0090,4,18.82,1.91,75.28,6.12,79.49,2023-12-17 12:53:24.616440
DET01013,VENT0182,PROD0009,1,22.68,4.22,22.68,2.62,21.08,2023-12-17 12:53:24.616440
DET01014,VENT0182,PROD0075,3,20.74,4.62,62.22,3.87,61.47,2023-12-17 12:53:24.616440
DET01015,VENT0182,PROD0028,4,21.78,4.96,87.12,9.28,91.44,2023-12-17 12:53:24.616440
DET01016,VENT0183,PROD0085,3,22.89,0.6,68.67,2.16,70.23,2024-09-10 19:27:13.523592
DET01017,VENT0183,PROD0325,1,20.8,4.45,20.8,3.24,19.59,2024-09-10 19:27:13.523592
DET01018,VENT0183,PROD0022,5,20.32,4.87,101.6,14.6,111.33,2024-09-10 19:27:13.523592
DET01019,VENT0183,PROD0253,2,24.43,0.63,48.86,3.58,51.81,2024-09-10 19:27:13.523592
DET01020,VENT0183,PROD0127,1,18.03,2.1,18.03,0.62,16.55,2024-09-10 19:27:13.523592
DET01021,VENT0183,PROD0310,3,16.68,1.48,50.04,8.79,57.35,2024-09-10 19:27:13.523592
DET01022,VENT0183,PROD0267,2,23.85,2.46,47.7,6.78,52.02,2024-09-10 19:27:13.523592
DET01023,VENT0183,PROD0465,2,27.25,0.37,54.5,1.16,55.29,2024-09-10 19:27:13.523592
DET01024,VENT0183,PROD0034,3,26.11,3.31,78.33,1.65,76.67,2024-09-10 19:27:13.523592
DET01025,VENT0184,PROD0325,3,20.8,4.75,62.4,9.72,67.37,2023-07-21 03:47:08.270340
DET01026,VENT0184,PROD0203,2,27.35,4.15,54.7,2.54,53.09,2023-07-21 03:47:08.270340
DET01027,VENT0184,PROD0026,3,23.72,2.74,71.16,4.2,72.62,2023-07-21 03:47:08.270340
DET01028,VENT0184,PROD0016,1,24.13,2.49,24.13,2.62,24.26,2023-07-21 03:47:08.270340
DET01029,VENT0184,PROD0243,4,17.25,4.0,69.0,8.6,73.6,2023-07-21 03:47:08.270340
DET01030,VENT0184,PROD0075,1,20.74,0.19,20.74,1.29,21.84,2023-07-21 03:47:08.270340
DET01031,VENT0185,PROD0375,2,13.98,3.48,27.96,1.64,26.12,2025-03-03 20:00:20.081247
DET01032,VENT0185,PROD0236,3,15.78,3.9,47.34,6.51,49.95,2025-03-03 20:00:20.081247
DET01033,VENT0185,PROD0048,3,23.08,4.15,69.24,6.72,71.81,2025-03-03 20:00:20.081247
DET01034,VENT0185,PROD0113,4,25.69,0.16,102.76,4.28,106.88,2025-03-03 20:00:20.081247
DET01035,VENT0185,PROD0254,5,20.76,4.35,103.8,13.4,112.85,2025-03-03 20:00:20.081247
DET01036,VENT0185,PROD0462,2,22.73,1.06,45.46,4.18,48.58,2025-03-03 20:00:20.081247
DET01037,VENT0185,PROD0396,1,15.93,2.19,15.93,2.94,16.68,2025-03-03 20:00:20.081247
DET01038,VENT0185,PROD0483,4,20.61,1.93,82.44,4.0,84.51,2025-03-03 20:00:20.081247
DET01039,VENT0185,PROD0435,5,28.04,1.46,140.2,2.85,141.59,2025-03-03 20:00:20.081247
DET01040,VENT0186,PROD0236,3,15.78,1.23,47.34,6.51,52.62,2024-07-16 17:50:53.419901
DET01041,VENT0186,PROD0187,1,16.99,0.5,16.99,1.85,18.34,2024-07-16 17:50:53.419901
DET01042,VENT0186,PROD0426,4,21.98,3.27,87.92,7.24,91.89,2024-07-16 17:50:53.419901
DET01043,VENT0186,PROD0070,2,23.87,3.79,47.74,5.82,49.77,2024-07-16 17:50:53.419901
DET01044,VENT0186,PROD0273,4,25.35,4.4,101.4,7.88,104.88,2024-07-16 17:50:53.419901
DET01045,VENT0186,PROD0063,3,16.6,3.21,49.8,7.83,54.42,2024-07-16 17:50:53.419901
DET01046,VENT0186,PROD0257,5,21.46,3.96,107.3,17.35,120.69,2024-07-16 17:50:53.419901
DET01047,VENT0186,PROD0466,3,30.23,4.35,90.69,2.49,88.83,2024-07-16 17:50:53.419901
DET01048,VENT0186,PROD0424,5,20.12,2.77,100.6,14.55,112.38,2024-07-16 17:50:53.419901
DET01049,VENT0186,PROD0310,2,16.68,0.62,33.36,5.86,38.6,2024-07-16 17:50:53.419901
DET01050,VENT0187,PROD0488,5,27.28,1.41,136.4,15.1,150.09,2023-07-05 10:34:10.445852
DET01051,VENT0187,PROD0058,4,22.69,0.56,90.76,9.44,99.64,2023-07-05 10:34:10.445852
DET01052,VENT0187,PROD0087,1,17.03,3.04,17.03,1.43,15.42,2023-07-05 10:34:10.445852
DET01053,VENT0187,PROD0332,5,24.11,4.7,120.55,8.5,124.35,2023-07-05 10:34:10.445852
DET01054,VENT0187,PROD0311,4,31.72,3.46,126.88,5.44,128.86,2023-07-05 10:34:10.445852
DET01055,VENT0187,PROD0223,5,15.97,1.33,79.85,13.15,91.67,2023-07-05 10:34:10.445852
DET01056,VENT0187,PROD0473,3,29.37,2.88,88.11,2.58,87.81,2023-07-05 10:34:10.445852
DET01057,VENT0187,PROD0319,4,21.47,3.57,85.88,5.36,87.67,2023-07-05 10:34:10.445852
DET01058,VENT0187,PROD0371,5,15.7,0.16,78.5,6.1,84.44,2023-07-05 10:34:10.445852
DET01059,VENT0188,PROD0377,5,24.34,1.61,121.7,4.2,124.29,2023-09-16 07:16:52.251483
DET01060,VENT0188,PROD0078,2,25.6,0.51,51.2,3.46,54.15,2023-09-16 07:16:52.251483
DET01061,VENT0188,PROD0013,3,27.22,3.33,81.66,6.3,84.63,2023-09-16 07:16:52.251483
DET01062,VENT0188,PROD0231,3,21.13,0.09,63.39,10.2,73.5,2023-09-16 07:16:52.251483
DET01063,VENT0188,PROD0332,5,24.11,4.52,120.55,8.5,124.53,2023-09-16 07:16:52.251483
DET01064,VENT0188,PROD0356,2,24.82,0.13,49.64,3.8,53.31,2023-09-16 07:16:52.251483
DET01065,VENT0188,PROD0080,1,25.43,4.47,25.43,0.64,21.6,2023-09-16 07:16:52.251483
DET01066,VENT0188,PROD0258,4,20.85,4.07,83.4,8.88,88.21,2023-09-16 07:16:52.251483
DET01067,VENT0189,PROD0002,4,19.96,1.38,79.84,4.6,83.06,2025-05-14 21:42:38.727499
DET01068,VENT0189,PROD0291,5,15.87,0.08,79.35,4.55,83.82,2025-05-14 21:42:38.727499
DET01069,VENT0189,PROD0292,3,23.34,4.71,70.02,5.4,70.71,2025-05-14 21:42:38.727499
DET01070,VENT0189,PROD0024,4,26.86,2.55,107.44,4.72,109.61,2025-05-14 21:42:38.727499
DET01071,VENT0190,PROD0125,4,26.23,3.12,104.92,7.4,109.2,2024-03-01 15:55:40.210061
DET01072,VENT0190,PROD0064,5,18.17,4.38,90.85,14.75,101.22,2024-03-01 15:55:40.210061
DET01073,VENT0190,PROD0221,5,20.99,1.35,104.95,12.35,115.95,2024-03-01 15:55:40.210061
DET01074,VENT0190,PROD0204,4,20.48,1.71,81.92,5.68,85.89,2024-03-01 15:55:40.210061
DET01075,VENT0190,PROD0303,1,20.84,4.08,20.84,2.49,19.25,2024-03-01 15:55:40.210061
DET01076,VENT0190,PROD0277,2,13.49,0.84,26.98,4.58,30.72,2024-03-01 15:55:40.210061
DET01077,VENT0190,PROD0309,3,26.43,1.84,79.29,3.39,80.84,2024-03-01 15:55:40.210061
DET01078,VENT0190,PROD0291,5,15.87,4.85,79.35,4.55,79.05,2024-03-01 15:55:40.210061
DET01079,VENT0190,PROD0007,3,26.34,1.02,79.02,5.67,83.67,2024-03-01 15:55:40.210061
DET01080,VENT0191,PROD0105,5,27.03,2.05,135.15,9.05,142.15,2024-07-22 01:46:57.873899
DET01081,VENT0191,PROD0393,2,14.82,3.96,29.64,1.1,26.78,2024-07-22 01:46:57.873899
DET01082,VENT0191,PROD0400,3,20.93,3.63,62.79,1.59,60.75,2024-07-22 01:46:57.873899
DET01083,VENT0191,PROD0465,1,27.25,0.38,27.25,0.58,27.45,2024-07-22 01:46:57.873899
DET01084,VENT0191,PROD0335,4,16.39,0.31,65.56,11.48,76.73,2024-07-22 01:46:57.873899
DET01085,VENT0191,PROD0368,4,19.82,3.92,79.28,8.72,84.08,2024-07-22 01:46:57.873899
DET01086,VENT0191,PROD0032,5,27.14,4.51,135.7,17.3,148.49,2024-07-22 01:46:57.873899
DET01087,VENT0192,PROD0095,1,15.8,4.93,15.8,1.93,12.8,2024-04-15 09:32:23.634728
DET01088,VENT0192,PROD0326,2,13.42,4.16,26.84,6.92,29.6,2024-04-15 09:32:23.634728
DET01089,VENT0192,PROD0147,1,24.31,2.35,24.31,2.42,24.38,2024-04-15 09:32:23.634728
DET01090,VENT0192,PROD0262,5,19.71,2.38,98.55,5.05,101.22,2024-04-15 09:32:23.634728
DET01091,VENT0192,PROD0154,1,23.53,3.94,23.53,2.2,21.79,2024-04-15 09:32:23.634728
DET01092,VENT0192,PROD0121,4,14.43,3.18,57.72,6.96,61.5,2024-04-15 09:32:23.634728
DET01093,VENT0193,PROD0464,2,20.31,0.17,40.62,4.26,44.71,2024-12-31 20:21:24.106258
DET01094,VENT0193,PROD0352,2,14.33,1.16,28.66,3.12,30.62,2024-12-31 20:21:24.106258
DET01095,VENT0193,PROD0030,3,17.93,2.43,53.79,4.56,55.92,2024-12-31 20:21:24.106258
DET01096,VENT0193,PROD0254,3,20.76,4.19,62.28,8.04,66.13,2024-12-31 20:21:24.106258
DET01097,VENT0194,PROD0115,2,14.05,2.42,28.1,4.98,30.66,2023-06-06 05:38:53.180271
DET01098,VENT0194,PROD0385,5,21.06,4.65,105.3,12.15,112.8,2023-06-06 05:38:53.180271
DET01099,VENT0194,PROD0465,4,27.25,0.09,109.0,2.32,111.23,2023-06-06 05:38:53.180271
DET01100,VENT0195,PROD0152,1,17.48,3.29,17.48,2.29,16.48,2023-12-21 20:59:32.997523
DET01101,VENT0195,PROD0135,4,24.43,0.12,97.72,8.88,106.48,2023-12-21 20:59:32.997523
DET01102,VENT0195,PROD0073,2,22.97,0.25,45.94,1.24,46.93,2023-12-21 20:59:32.997523
DET01103,VENT0195,PROD0258,2,20.85,2.65,41.7,4.44,43.49,2023-12-21 20:59:32.997523
DET01104,VENT0195,PROD0064,1,18.17,3.13,18.17,2.95,17.99,2023-12-21 20:59:32.997523
DET01105,VENT0195,PROD0072,3,22.96,4.58,68.88,7.35,71.65,2023-12-21 20:59:32.997523
DET01106,VENT0195,PROD0219,4,13.25,3.55,53.0,8.84,58.29,2023-12-21 20:59:32.997523
DET01107,VENT0196,PROD0059,3,20.88,0.88,62.64,5.16,66.92,2023-08-11 09:34:52.751227
DET01108,VENT0196,PROD0347,4,27.06,3.52,108.24,13.32,118.04,2023-08-11 09:34:52.751227
DET01109,VENT0196,PROD0346,4,23.28,1.23,93.12,7.88,99.77,2023-08-11 09:34:52.751227
DET01110,VENT0196,PROD0172,4,18.68,3.08,74.72,3.4,75.04,2023-08-11 09:34:52.751227
DET01111,VENT0196,PROD0100,2,31.5,1.69,63.0,4.74,66.05,2023-08-11 09:34:52.751227
DET01112,VENT0196,PROD0255,2,24.61,4.85,49.22,6.16,50.53,2023-08-11 09:34:52.751227
DET01113,VENT0196,PROD0024,4,26.86,3.53,107.44,4.72,108.63,2023-08-11 09:34:52.751227
DET01114,VENT0196,PROD0407,5,25.79,3.99,128.95,11.85,136.81,2023-08-11 09:34:52.751227
DET01115,VENT0197,PROD0063,2,16.6,3.17,33.2,5.22,35.25,2023-10-11 22:50:56.350671
DET01116,VENT0197,PROD0458,5,23.33,2.94,116.65,6.05,119.76,2023-10-11 22:50:56.350671
DET01117,VENT0197,PROD0277,4,13.49,2.31,53.96,9.16,60.81,2023-10-11 22:50:56.350671
DET01118,VENT0197,PROD0149,1,27.42,4.07,27.42,2.09,25.44,2023-10-11 22:50:56.350671
DET01119,VENT0197,PROD0357,4,18.04,1.52,72.16,8.24,78.88,2023-10-11 22:50:56.350671
DET01120,VENT0197,PROD0258,1,20.85,4.15,20.85,2.22,18.92,2023-10-11 22:50:56.350671
DET01121,VENT0198,PROD0079,2,19.74,2.31,39.48,2.68,39.85,2024-07-20 08:11:38.961003
DET01122,VENT0198,PROD0249,2,13.04,0.96,26.08,5.62,30.74,2024-07-20 08:11:38.961003
DET01123,VENT0199,PROD0066,1,17.31,2.91,17.31,3.38,17.78,2024-09-13 01:27:08.928905
DET01124,VENT0200,PROD0453,2,18.97,0.55,37.94,5.34,42.73,2024-10-05 15:10:37.754888
DET01125,VENT0200,PROD0342,3,19.09,4.74,57.27,3.06,55.59,2024-10-05 15:10:37.754888
DET01126,VENT0200,PROD0310,4,16.68,2.83,66.72,11.72,75.61,2024-10-05 15:10:37.754888
DET01127,VENT0200,PROD0233,5,13.07,4.72,65.35,10.4,71.03,2024-10-05 15:10:37.754888
DET01128,VENT0200,PROD0144,1,16.57,1.36,16.57,0.51,15.72,2024-10-05 15:10:37.754888
DET01129,VENT0201,PROD0498,3,26.42,2.04,79.26,6.96,84.18,2024-10-21 22:16:46.063669
DET01130,VENT0201,PROD0386,4,27.39,0.35,109.56,9.08,118.29,2024-10-21 22:16:46.063669
DET01131,VENT0201,PROD0160,3,25.51,2.72,76.53,5.88,79.69,2024-10-21 22:16:46.063669
DET01132,VENT0202,PROD0315,3,19.04,0.45,57.12,6.42,63.09,2023-10-22 22:15:53.335029
DET01133,VENT0202,PROD0056,4,24.93,1.08,99.72,11.36,110.0,2023-10-22 22:15:53.335029
DET01134,VENT0202,PROD0041,5,20.77,0.35,103.85,10.25,113.75,2023-10-22 22:15:53.335029
DET01135,VENT0202,PROD0286,4,25.48,0.62,101.92,4.92,106.22,2023-10-22 22:15:53.335029
DET01136,VENT0202,PROD0463,3,24.62,1.91,73.86,6.99,78.94,2023-10-22 22:15:53.335029
DET01137,VENT0202,PROD0073,5,22.97,2.18,114.85,3.1,115.77,2023-10-22 22:15:53.335029
DET01138,VENT0202,PROD0332,1,24.11,2.48,24.11,1.7,23.33,2023-10-22 22:15:53.335029
DET01139,VENT0202,PROD0127,3,18.03,3.94,54.09,1.86,52.01,2023-10-22 22:15:53.335029
DET01140,VENT0202,PROD0432,1,14.93,0.1,14.93,0.85,15.68,2023-10-22 22:15:53.335029
DET01141,VENT0202,PROD0218,3,15.83,1.99,47.49,8.7,54.2,2023-10-22 22:15:53.335029
DET01142,VENT0203,PROD0020,3,29.92,2.63,89.76,4.02,91.15,2025-01-29 14:21:13.505629
DET01143,VENT0203,PROD0047,2,30.42,3.4,60.84,5.38,62.82,2025-01-29 14:21:13.505629
DET01144,VENT0203,PROD0424,1,20.12,0.99,20.12,2.91,22.04,2025-01-29 14:21:13.505629
DET01145,VENT0203,PROD0191,3,18.61,3.59,55.83,8.73,60.97,2025-01-29 14:21:13.505629
DET01146,VENT0203,PROD0049,5,22.09,4.78,110.45,5.75,111.42,2025-01-29 14:21:13.505629
DET01147,VENT0203,PROD0277,3,13.49,1.41,40.47,6.87,45.93,2025-01-29 14:21:13.505629
DET01148,VENT0203,PROD0378,1,20.69,1.19,20.69,2.2,21.7,2025-01-29 14:21:13.505629
DET01149,VENT0203,PROD0148,2,24.01,1.24,48.02,3.22,50.0,2025-01-29 14:21:13.505629
DET01150,VENT0203,PROD0129,5,28.5,2.55,142.5,3.65,143.6,2025-01-29 14:21:13.505629
DET01151,VENT0204,PROD0365,5,19.94,0.45,99.7,8.4,107.65,2025-04-11 01:27:58.724506
DET01152,VENT0204,PROD0214,1,25.79,2.59,25.79,0.99,24.19,2025-04-11 01:27:58.724506
DET01153,VENT0204,PROD0172,1,18.68,1.14,18.68,0.85,18.39,2025-04-11 01:27:58.724506
DET01154,VENT0204,PROD0062,3,19.24,0.8,57.72,9.96,66.88,2025-04-11 01:27:58.724506
DET01155,VENT0204,PROD0162,1,22.21,2.02,22.21,2.07,22.26,2025-04-11 01:27:58.724506
DET01156,VENT0205,PROD0311,2,31.72,4.38,63.44,2.72,61.78,2023-09-15 08:23:08.770388
DET01157,VENT0205,PROD0184,4,20.85,2.98,83.4,7.92,88.34,2023-09-15 08:23:08.770388
DET01158,VENT0205,PROD0378,1,20.69,0.06,20.69,2.2,22.83,2023-09-15 08:23:08.770388
DET01159,VENT0206,PROD0124,3,19.22,0.16,57.66,9.03,66.53,2024-01-12 11:04:10.719862
DET01160,VENT0206,PROD0310,5,16.68,3.8,83.4,14.65,94.25,2024-01-12 11:04:10.719862
DET01161,VENT0206,PROD0016,4,24.13,1.64,96.52,10.48,105.36,2024-01-12 11:04:10.719862
DET01162,VENT0206,PROD0077,1,20.22,0.34,20.22,2.17,22.05,2024-01-12 11:04:10.719862
DET01163,VENT0206,PROD0270,4,22.07,2.64,88.28,5.2,90.84,2024-01-12 11:04:10.719862
DET01164,VENT0206,PROD0171,2,16.83,2.27,33.66,4.4,35.79,2024-01-12 11:04:10.719862
DET01165,VENT0206,PROD0054,2,17.37,4.26,34.74,1.08,31.56,2024-01-12 11:04:10.719862
DET01166,VENT0206,PROD0457,3,20.75,0.74,62.25,9.39,70.9,2024-01-12 11:04:10.719862
DET01167,VENT0207,PROD0455,2,23.27,4.28,46.54,5.2,47.46,2024-10-17 15:36:27.231788
DET01168,VENT0207,PROD0372,5,22.98,0.17,114.9,11.35,126.08,2024-10-17 15:36:27.231788
DET01169,VENT0207,PROD0022,1,20.32,0.51,20.32,2.92,22.73,2024-10-17 15:36:27.231788
DET01170,VENT0207,PROD0359,3,27.7,1.08,83.1,9.6,91.62,2024-10-17 15:36:27.231788
DET01171,VENT0207,PROD0298,3,16.1,0.37,48.3,6.87,54.8,2024-10-17 15:36:27.231788
DET01172,VENT0207,PROD0243,2,17.25,4.35,34.5,4.3,34.45,2024-10-17 15:36:27.231788
DET01173,VENT0207,PROD0333,1,15.83,0.85,15.83,2.31,17.29,2024-10-17 15:36:27.231788
DET01174,VENT0207,PROD0210,3,13.76,3.52,41.28,9.33,47.09,2024-10-17 15:36:27.231788
DET01175,VENT0208,PROD0483,1,20.61,2.99,20.61,1.0,18.62,2024-12-04 11:07:14.498690
DET01176,VENT0208,PROD0129,5,28.5,1.12,142.5,3.65,145.03,2024-12-04 11:07:14.498690
DET01177,VENT0208,PROD0208,3,19.07,0.06,57.21,3.78,60.93,2024-12-04 11:07:14.498690
DET01178,VENT0208,PROD0357,2,18.04,3.77,36.08,4.12,36.43,2024-12-04 11:07:14.498690
DET01179,VENT0208,PROD0493,2,15.67,4.24,31.34,3.06,30.16,2024-12-04 11:07:14.498690
DET01180,VENT0209,PROD0220,5,11.43,4.07,57.15,15.3,68.38,2024-11-20 21:44:57.288964
DET01181,VENT0209,PROD0314,5,27.79,2.22,138.95,4.7,141.43,2024-11-20 21:44:57.288964
DET01182,VENT0209,PROD0264,4,24.07,1.17,96.28,6.0,101.11,2024-11-20 21:44:57.288964
DET01183,VENT0209,PROD0376,4,23.62,3.67,94.48,3.52,94.33,2024-11-20 21:44:57.288964
DET01184,VENT0209,PROD0434,4,21.99,0.79,87.96,4.6,91.77,2024-11-20 21:44:57.288964
DET01185,VENT0209,PROD0359,2,27.7,1.72,55.4,6.4,60.08,2024-11-20 21:44:57.288964
DET01186,VENT0209,PROD0308,1,25.06,1.34,25.06,2.95,26.67,2024-11-20 21:44:57.288964
DET01187,VENT0210,PROD0317,5,19.22,0.24,96.1,4.95,100.81,2024-02-11 06:13:44.820283
DET01188,VENT0210,PROD0128,4,17.92,1.71,71.68,7.68,77.65,2024-02-11 06:13:44.820283
DET01189,VENT0210,PROD0001,2,20.68,3.14,41.36,1.66,39.88,2024-02-11 06:13:44.820283
DET01190,VENT0210,PROD0320,1,18.37,1.43,18.37,1.74,18.68,2024-02-11 06:13:44.820283
DET01191,VENT0210,PROD0390,3,28.25,0.26,84.75,9.15,93.64,2024-02-11 06:13:44.820283
DET01192,VENT0210,PROD0380,4,29.02,4.93,116.08,13.8,124.95,2024-02-11 06:13:44.820283
DET01193,VENT0210,PROD0378,5,20.69,1.1,103.45,11.0,113.35,2024-02-11 06:13:44.820283
DET01194,VENT0210,PROD0309,3,26.43,4.3,79.29,3.39,78.38,2024-02-11 06:13:44.820283
DET01195,VENT0211,PROD0008,5,24.63,3.88,123.15,17.4,136.67,2024-05-21 02:49:46.949819
